Year,State,City,Population,Month,Month_No,2W,3W,4W,Bus,Goods,Total_EV,Public_AC,Public_DC,Private,Highway_Fast,Total_Charging_Stations,Station_Utilization,Avg_Daily_Sessions,Station_ID,Station_Name,Latitude,Longitude,Station_Type,Operator,Charger_Type,Total_Chargers,AC_Chargers,DC_Chargers,Fast_Chargers,Installation_Year,Parking_Capacity,Nearby_Highway,Nearby_Mall,Nearby_Hospital,Nearby_EV_Population,Status,Fast_Charger_Ratio,DC_Ratio,Station_Age,Utilization_Level,Avg_Daily_Users,Peak_Hour_Users,Avg_Wait_Time_Min,Avg_Charging_Time_Min,Queue_Length,Energy_Delivered_kWh,Usage_Utilization,Fault_Count,Downtime_Hours,Revenue_INR,Customer_Rating,Sessions,Completed_Sessions,Cancelled_Sessions,Demand_Level,EV_Per_Station,Chargers_Per_Station,Revenue_Per_Session,Completion_Rate,Cancellation_Rate,Downtime_Percentage,Queue_Per_User
2021,10,73,225039,2,12.0,2161.0,405.0,303.0,27.0,121.0,3017.0,32.0,18.0,13.0,8.0,71.0,42.3,561.0,25,71,11.7312,86.3707,2,3,2,17.0,2.0,7.0,8.0,2021.0,18.0,0,0,0,10478.0,0,0.4705882352941176,0.4117647058823529,4.0,1,167.0,58.0,13.0,37.0,3.0,155310.0,53.9,4.0,4.0,2019030.0,3.8,5010.0,4872.0,138.0,1,41.90277777777778,0.2361111111111111,402.9195769307523,0.9722610257433646,0.027539413290760328,0.5555555555555556,0.017857142857142856
2021,10,73,225039,2,12.0,2161.0,405.0,303.0,27.0,121.0,3017.0,32.0,18.0,13.0,8.0,71.0,42.3,561.0,26,72,16.2896,85.0278,1,0,2,21.0,9.0,10.0,2.0,2021.0,19.0,2,0,2,8002.0,0,0.0952380952380952,0.4761904761904761,4.0,1,226.0,79.0,21.0,50.0,6.0,113904.0,66.2,4.0,8.0,1708560.0,4.0,6328.0,6102.0,226.0,2,41.90277777777778,0.2916666666666667,269.95733923210616,0.9641333544003792,0.0357086427555696,1.1111111111111112,0.02643171806167401
2022,10,73,229719,4,1.0,1901.0,356.0,267.0,23.0,106.0,2653.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,23,69,10.9761,80.7663,1,3,2,15.0,4.0,3.0,8.0,2025.0,43.0,2,0,0,7035.0,0,0.5333333333333333,0.2,0.0,1,180.0,62.0,14.0,53.0,3.0,116640.0,57.0,4.0,12.0,1749600.0,3.6,4320.0,4220.0,100.0,1,24.564814814814813,0.1388888888888889,404.90627169636656,0.976625781069197,0.023142791020597082,1.6666666666666667,0.016574585635359115
2022,10,73,229719,4,1.0,1901.0,356.0,267.0,23.0,106.0,2653.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,24,70,9.418,88.287,2,4,0,16.0,4.0,5.0,7.0,2025.0,11.0,2,0,0,8181.0,0,0.4375,0.3125,0.0,1,161.0,56.0,14.0,30.0,3.0,92575.0,53.6,4.0,20.0,1018325.0,3.7,4025.0,3966.0,59.0,1,24.564814814814813,0.14814814814814814,252.93715846994536,0.9850968703427719,0.014654744162940884,2.7777777777777777,0.018518518518518517
2022,10,73,229719,4,1.0,1901.0,356.0,267.0,23.0,106.0,2653.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,25,71,11.7312,86.3707,2,3,2,17.0,2.0,7.0,8.0,2021.0,18.0,0,0,0,10478.0,0,0.4705882352941176,0.4117647058823529,4.0,1,111.0,38.0,15.0,51.0,3.0,112665.0,74.5,3.0,9.0,1464645.0,4.1,3219.0,3116.0,103.0,2,24.564814814814813,0.1574074074074074,454.85869565217394,0.9677018633540373,0.031987577639751553,1.25,0.026785714285714284
2022,10,73,229719,4,1.0,1901.0,356.0,267.0,23.0,106.0,2653.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,26,72,16.2896,85.0278,1,0,2,21.0,9.0,10.0,2.0,2021.0,19.0,2,0,2,8002.0,0,0.0952380952380952,0.4761904761904761,4.0,1,243.0,85.0,14.0,33.0,4.0,104976.0,74.0,1.0,2.0,1259712.0,4.3,5832.0,5643.0,189.0,2,24.564814814814813,0.19444444444444445,215.96296931253215,0.9674267100977199,0.032401851534373395,0.2777777777777778,0.01639344262295082
2022,10,73,229719,3,2.0,2073.0,388.0,291.0,25.0,116.0,2893.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,23,69,10.9761,80.7663,1,3,2,15.0,4.0,3.0,8.0,2025.0,43.0,2,0,0,7035.0,0,0.5333333333333333,0.2,0.0,1,114.0,39.0,19.0,38.0,7.0,60192.0,71.8,3.0,9.0,601920.0,3.7,2736.0,2720.0,16.0,2,26.787037037037038,0.1388888888888889,219.91962002192182,0.9937888198757764,0.005845816587504567,1.25,0.06086956521739131
2022,10,73,229719,3,2.0,2073.0,388.0,291.0,25.0,116.0,2893.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,24,70,9.418,88.287,2,4,0,16.0,4.0,5.0,7.0,2025.0,11.0,2,0,0,8181.0,0,0.4375,0.3125,0.0,1,145.0,50.0,19.0,55.0,5.0,126150.0,71.7,1.0,5.0,1513800.0,4.3,4350.0,4315.0,35.0,2,26.787037037037038,0.14814814814814814,347.9200183865778,0.9917260399908067,0.008044127786715698,0.6944444444444444,0.03424657534246575
2022,10,73,229719,3,2.0,2073.0,388.0,291.0,25.0,116.0,2893.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,25,71,11.7312,86.3707,2,3,2,17.0,2.0,7.0,8.0,2021.0,18.0,0,0,0,10478.0,0,0.4705882352941176,0.4117647058823529,4.0,1,116.0,40.0,19.0,55.0,5.0,60900.0,75.5,0.0,0.0,669900.0,4.3,2900.0,2813.0,87.0,2,26.787037037037038,0.1574074074074074,230.9203722854188,0.9696656325405033,0.02998965873836608,0.0,0.042735042735042736
2022,10,73,229719,3,2.0,2073.0,388.0,291.0,25.0,116.0,2893.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,26,72,16.2896,85.0278,1,0,2,21.0,9.0,10.0,2.0,2021.0,19.0,2,0,2,8002.0,0,0.0952380952380952,0.4761904761904761,4.0,1,177.0,61.0,12.0,36.0,3.0,116820.0,57.6,2.0,4.0,1752300.0,4.1,5310.0,5199.0,111.0,1,26.787037037037038,0.19444444444444445,329.93786480888724,0.9789116927132366,0.020900018828845793,0.5555555555555556,0.016853932584269662
2022,10,73,229719,7,3.0,2139.0,401.0,300.0,26.0,120.0,2986.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,23,69,10.9761,80.7663,1,3,2,15.0,4.0,3.0,8.0,2025.0,43.0,2,0,0,7035.0,0,0.5333333333333333,0.2,0.0,1,130.0,45.0,21.0,31.0,7.0,81900.0,73.0,1.0,5.0,819000.0,4.7,3900.0,3873.0,27.0,2,27.64814814814815,0.1388888888888889,209.9461676493207,0.9928223532427582,0.006921302230197385,0.6944444444444444,0.05343511450381679
2022,10,73,229719,7,3.0,2139.0,401.0,300.0,26.0,120.0,2986.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,24,70,9.418,88.287,2,4,0,16.0,4.0,5.0,7.0,2025.0,11.0,2,0,0,8181.0,0,0.4375,0.3125,0.0,1,145.0,50.0,12.0,49.0,6.0,98020.0,48.7,1.0,4.0,1274260.0,3.8,3770.0,3672.0,98.0,1,27.64814814814815,0.14814814814814814,337.9103686024927,0.9737470167064439,0.025987801644126226,0.5555555555555556,0.0410958904109589
2022,10,73,229719,7,3.0,2139.0,401.0,300.0,26.0,120.0,2986.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,25,71,11.7312,86.3707,2,3,2,17.0,2.0,7.0,8.0,2021.0,18.0,0,0,0,10478.0,0,0.4705882352941176,0.4117647058823529,4.0,1,128.0,44.0,14.0,30.0,4.0,93184.0,56.8,4.0,16.0,1490944.0,4.5,3584.0,3503.0,81.0,1,27.64814814814815,0.1574074074074074,415.8839609483961,0.9771269177126918,0.022594142259414227,2.2222222222222223,0.031007751937984496
2022,10,73,229719,7,3.0,2139.0,401.0,300.0,26.0,120.0,2986.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,26,72,16.2896,85.0278,1,0,2,21.0,9.0,10.0,2.0,2021.0,19.0,2,0,2,8002.0,0,0.0952380952380952,0.4761904761904761,4.0,1,203.0,71.0,20.0,52.0,6.0,187572.0,87.8,0.0,0.0,2813580.0,4.7,5684.0,5518.0,166.0,0,27.64814814814815,0.19444444444444445,494.91292875989444,0.9706244503078276,0.029199648197009674,0.0,0.029411764705882353
2022,10,73,229719,0,4.0,1961.0,367.0,275.0,24.0,110.0,2737.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,23,69,10.9761,80.7663,1,3,2,15.0,4.0,3.0,8.0,2025.0,43.0,2,0,0,7035.0,0,0.5333333333333333,0.2,0.0,1,145.0,50.0,21.0,34.0,5.0,147900.0,87.8,4.0,4.0,1331100.0,4.2,4350.0,4253.0,97.0,0,25.34259259259259,0.1388888888888889,305.92967133992187,0.9774764421971961,0.02229372558032636,0.5555555555555556,0.03424657534246575
2022,10,73,229719,0,4.0,1961.0,367.0,275.0,24.0,110.0,2737.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,24,70,9.418,88.287,2,4,0,16.0,4.0,5.0,7.0,2025.0,11.0,2,0,0,8181.0,0,0.4375,0.3125,0.0,1,113.0,39.0,18.0,43.0,6.0,73224.0,77.7,4.0,16.0,732240.0,3.6,2712.0,2694.0,18.0,2,25.34259259259259,0.14814814814814814,269.9004791743457,0.9929966826391449,0.006634721710283818,2.2222222222222223,0.05263157894736842
2022,10,73,229719,0,4.0,1961.0,367.0,275.0,24.0,110.0,2737.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,25,71,11.7312,86.3707,2,3,2,17.0,2.0,7.0,8.0,2021.0,18.0,0,0,0,10478.0,0,0.4705882352941176,0.4117647058823529,4.0,1,161.0,56.0,21.0,43.0,5.0,112700.0,66.2,3.0,3.0,1127000.0,4.6,4508.0,4337.0,171.0,2,25.34259259259259,0.1574074074074074,249.9445553337769,0.9618540696385007,0.03792415169660679,0.4166666666666667,0.030864197530864196
2022,10,73,229719,0,4.0,1961.0,367.0,275.0,24.0,110.0,2737.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,26,72,16.2896,85.0278,1,0,2,21.0,9.0,10.0,2.0,2021.0,19.0,2,0,2,8002.0,0,0.0952380952380952,0.4761904761904761,4.0,1,200.0,70.0,14.0,42.0,3.0,93600.0,69.6,0.0,0.0,936000.0,4.8,5200.0,5161.0,39.0,2,25.34259259259259,0.19444444444444445,179.96539127090944,0.992309171313209,0.0074985579696212265,0.0,0.014925373134328358
2022,10,73,229719,8,5.0,2694.0,505.0,378.0,33.0,151.0,3761.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,23,69,10.9761,80.7663,1,3,2,15.0,4.0,3.0,8.0,2025.0,43.0,2,0,0,7035.0,0,0.5333333333333333,0.2,0.0,1,166.0,58.0,23.0,32.0,7.0,143424.0,77.8,3.0,9.0,1864512.0,4.3,4482.0,4456.0,26.0,2,34.824074074074076,0.1388888888888889,415.907204996654,0.9939772473789873,0.005799687709123355,1.25,0.041916167664670656
2022,10,73,229719,8,5.0,2694.0,505.0,378.0,33.0,151.0,3761.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,24,70,9.418,88.287,2,4,0,16.0,4.0,5.0,7.0,2025.0,11.0,2,0,0,8181.0,0,0.4375,0.3125,0.0,1,155.0,54.0,19.0,49.0,4.0,148800.0,72.3,1.0,2.0,2232000.0,4.3,4650.0,4548.0,102.0,2,34.824074074074076,0.14814814814814814,479.89679638787356,0.9778542248978714,0.02193076757686519,0.2777777777777778,0.02564102564102564
2022,10,73,229719,8,5.0,2694.0,505.0,378.0,33.0,151.0,3761.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,25,71,11.7312,86.3707,2,3,2,17.0,2.0,7.0,8.0,2021.0,18.0,0,0,0,10478.0,0,0.4705882352941176,0.4117647058823529,4.0,1,217.0,75.0,20.0,47.0,8.0,182280.0,64.0,3.0,3.0,2916480.0,4.1,6510.0,6359.0,151.0,2,34.824074074074076,0.1574074074074074,447.9311933650745,0.9766548917217017,0.02319152203962525,0.4166666666666667,0.03669724770642202
2022,10,73,229719,8,5.0,2694.0,505.0,378.0,33.0,151.0,3761.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,26,72,16.2896,85.0278,1,0,2,21.0,9.0,10.0,2.0,2021.0,19.0,2,0,2,8002.0,0,0.0952380952380952,0.4761904761904761,4.0,1,195.0,68.0,19.0,40.0,4.0,174720.0,56.3,1.0,4.0,1572480.0,4.0,5460.0,5273.0,187.0,1,34.824074074074076,0.19444444444444445,287.94726240615273,0.965574070683025,0.034242812671671854,0.5555555555555556,0.02040816326530612
2022,10,73,229719,6,6.0,2199.0,412.0,309.0,27.0,123.0,3070.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,23,69,10.9761,80.7663,1,3,2,15.0,4.0,3.0,8.0,2025.0,43.0,2,0,0,7035.0,0,0.5333333333333333,0.2,0.0,1,197.0,68.0,21.0,37.0,5.0,176512.0,86.7,0.0,0.0,2118144.0,4.0,5516.0,5381.0,135.0,0,28.425925925925927,0.1388888888888889,383.93039695486675,0.9753489215153163,0.024469820554649267,0.0,0.025252525252525252
2022,10,73,229719,6,6.0,2199.0,412.0,309.0,27.0,123.0,3070.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,24,70,9.418,88.287,2,4,0,16.0,4.0,5.0,7.0,2025.0,11.0,2,0,0,8181.0,0,0.4375,0.3125,0.0,1,215.0,75.0,22.0,39.0,6.0,110295.0,74.4,0.0,0.0,1102950.0,4.7,5805.0,5660.0,145.0,2,28.425925925925927,0.14814814814814814,189.9672752325181,0.974853599724423,0.024974164657251118,0.0,0.027777777777777776
2022,10,73,229719,6,6.0,2199.0,412.0,309.0,27.0,123.0,3070.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,25,71,11.7312,86.3707,2,3,2,17.0,2.0,7.0,8.0,2021.0,18.0,0,0,0,10478.0,0,0.4705882352941176,0.4117647058823529,4.0,1,124.0,43.0,18.0,39.0,5.0,62496.0,68.6,2.0,8.0,874944.0,3.9,3472.0,3345.0,127.0,2,28.425925925925927,0.1574074074074074,251.92744025338325,0.9631442556867261,0.03656780881082637,1.1111111111111112,0.04
2022,10,73,229719,6,6.0,2199.0,412.0,309.0,27.0,123.0,3070.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,26,72,16.2896,85.0278,1,0,2,21.0,9.0,10.0,2.0,2021.0,19.0,2,0,2,8002.0,0,0.0952380952380952,0.4761904761904761,4.0,1,163.0,57.0,19.0,45.0,6.0,92421.0,70.0,1.0,3.0,1109052.0,4.4,4401.0,4325.0,76.0,2,28.425925925925927,0.19444444444444445,251.94275329395728,0.9825079509313949,0.017264879600181735,0.4166666666666667,0.036585365853658534
2022,10,73,229719,5,7.0,2115.0,396.0,297.0,26.0,118.0,2952.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,23,69,10.9761,80.7663,1,3,2,15.0,4.0,3.0,8.0,2025.0,43.0,2,0,0,7035.0,0,0.5333333333333333,0.2,0.0,1,152.0,53.0,17.0,52.0,5.0,125400.0,55.9,1.0,1.0,1379400.0,4.6,3800.0,3658.0,142.0,1,27.333333333333332,0.1388888888888889,362.904498816101,0.9623783214943435,0.03735858984477769,0.1388888888888889,0.032679738562091505
2022,10,73,229719,5,7.0,2115.0,396.0,297.0,26.0,118.0,2952.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,24,70,9.418,88.287,2,4,0,16.0,4.0,5.0,7.0,2025.0,11.0,2,0,0,8181.0,0,0.4375,0.3125,0.0,1,179.0,62.0,11.0,30.0,3.0,134250.0,51.5,2.0,10.0,1342500.0,4.2,5370.0,5290.0,80.0,1,27.333333333333332,0.14814814814814814,249.9534537330106,0.9849190094954384,0.014894805436603984,1.3888888888888888,0.016666666666666666
2022,10,73,229719,5,7.0,2115.0,396.0,297.0,26.0,118.0,2952.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,25,71,11.7312,86.3707,2,3,2,17.0,2.0,7.0,8.0,2021.0,18.0,0,0,0,10478.0,0,0.4705882352941176,0.4117647058823529,4.0,1,173.0,60.0,23.0,49.0,8.0,150510.0,82.7,1.0,4.0,1354590.0,4.5,5190.0,5050.0,140.0,0,27.333333333333332,0.1574074074074074,260.94972067039106,0.9728376035445964,0.026969755345790793,0.5555555555555556,0.04597701149425287
2022,10,73,229719,5,7.0,2115.0,396.0,297.0,26.0,118.0,2952.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,26,72,16.2896,85.0278,1,0,2,21.0,9.0,10.0,2.0,2021.0,19.0,2,0,2,8002.0,0,0.0952380952380952,0.4761904761904761,4.0,1,272.0,95.0,18.0,38.0,4.0,176256.0,50.4,2.0,2.0,2820096.0,4.7,7344.0,7261.0,83.0,1,27.333333333333332,0.19444444444444445,383.94771953710006,0.9885636487406398,0.011300204220558203,0.2777777777777778,0.014652014652014652
2022,10,73,229719,1,8.0,2588.0,485.0,363.0,32.0,145.0,3613.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,23,69,10.9761,80.7663,1,3,2,15.0,4.0,3.0,8.0,2025.0,43.0,2,0,0,7035.0,0,0.5333333333333333,0.2,0.0,1,118.0,41.0,14.0,33.0,3.0,71862.0,49.3,4.0,20.0,790482.0,4.5,3422.0,3395.0,27.0,1,33.4537037037037,0.1388888888888889,230.93251533742333,0.9918200408997955,0.007887817703768623,2.7777777777777777,0.025210084033613446
2022,10,73,229719,1,8.0,2588.0,485.0,363.0,32.0,145.0,3613.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,24,70,9.418,88.287,2,4,0,16.0,4.0,5.0,7.0,2025.0,11.0,2,0,0,8181.0,0,0.4375,0.3125,0.0,1,137.0,47.0,23.0,34.0,8.0,123163.0,79.3,3.0,6.0,1354793.0,3.9,3973.0,3890.0,83.0,2,33.4537037037037,0.14814814814814814,340.91419224962254,0.9788626069451435,0.020885757423251133,0.8333333333333334,0.057971014492753624
2022,10,73,229719,1,8.0,2588.0,485.0,363.0,32.0,145.0,3613.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,25,71,11.7312,86.3707,2,3,2,17.0,2.0,7.0,8.0,2021.0,18.0,0,0,0,10478.0,0,0.4705882352941176,0.4117647058823529,4.0,1,148.0,51.0,16.0,52.0,4.0,70300.0,63.7,3.0,12.0,984200.0,4.5,3700.0,3635.0,65.0,2,33.4537037037037,0.1574074074074074,265.92812753309914,0.9821669818967846,0.017562820859227234,1.6666666666666667,0.026845637583892617
2022,10,73,229719,1,8.0,2588.0,485.0,363.0,32.0,145.0,3613.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,26,72,16.2896,85.0278,1,0,2,21.0,9.0,10.0,2.0,2021.0,19.0,2,0,2,8002.0,0,0.0952380952380952,0.4761904761904761,4.0,1,238.0,83.0,16.0,31.0,7.0,119952.0,56.6,2.0,6.0,1679328.0,4.1,6664.0,6491.0,173.0,1,33.4537037037037,0.19444444444444445,251.9621905476369,0.9738934733683421,0.02595648912228057,0.8333333333333334,0.029288702928870293
2022,10,73,229719,11,9.0,2493.0,467.0,350.0,31.0,140.0,3481.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,23,69,10.9761,80.7663,1,3,2,15.0,4.0,3.0,8.0,2025.0,43.0,2,0,0,7035.0,0,0.5333333333333333,0.2,0.0,1,195.0,68.0,17.0,51.0,4.0,101400.0,81.9,0.0,0.0,1216800.0,4.5,5070.0,4900.0,170.0,0,32.23148148148148,0.1388888888888889,239.95267205679355,0.9662788404653915,0.03352395977124827,0.0,0.02040816326530612
2022,10,73,229719,11,9.0,2493.0,467.0,350.0,31.0,140.0,3481.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,24,70,9.418,88.287,2,4,0,16.0,4.0,5.0,7.0,2025.0,11.0,2,0,0,8181.0,0,0.4375,0.3125,0.0,1,161.0,56.0,19.0,44.0,6.0,140070.0,75.2,4.0,20.0,1540770.0,3.7,4830.0,4682.0,148.0,2,32.23148148148148,0.14814814814814814,318.9339681225419,0.9691575243220866,0.030635479196853655,2.7777777777777777,0.037037037037037035
2022,10,73,229719,11,9.0,2493.0,467.0,350.0,31.0,140.0,3481.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,25,71,11.7312,86.3707,2,3,2,17.0,2.0,7.0,8.0,2021.0,18.0,0,0,0,10478.0,0,0.4705882352941176,0.4117647058823529,4.0,1,165.0,57.0,21.0,37.0,6.0,142560.0,84.9,3.0,15.0,1853280.0,4.6,3960.0,3881.0,79.0,0,32.23148148148148,0.1574074074074074,467.8818480181772,0.9798030800302954,0.01994445847008331,2.083333333333333,0.03614457831325301
2022,10,73,229719,11,9.0,2493.0,467.0,350.0,31.0,140.0,3481.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,26,72,16.2896,85.0278,1,0,2,21.0,9.0,10.0,2.0,2021.0,19.0,2,0,2,8002.0,0,0.0952380952380952,0.4761904761904761,4.0,1,143.0,50.0,10.0,38.0,3.0,145860.0,52.5,3.0,12.0,1604460.0,4.5,4290.0,4259.0,31.0,1,32.23148148148148,0.19444444444444445,373.9128408296434,0.9925425308785831,0.0072244232113726405,1.6666666666666667,0.020833333333333332
2022,10,73,229719,10,10.0,2720.0,510.0,382.0,34.0,153.0,3799.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,23,69,10.9761,80.7663,1,3,2,15.0,4.0,3.0,8.0,2025.0,43.0,2,0,0,7035.0,0,0.5333333333333333,0.2,0.0,1,243.0,85.0,20.0,48.0,7.0,170100.0,73.2,1.0,3.0,2381400.0,4.1,6804.0,6701.0,103.0,2,35.175925925925924,0.1388888888888889,349.948567229978,0.9847171197648787,0.015135929463629684,0.4166666666666667,0.028688524590163935
2022,10,73,229719,10,10.0,2720.0,510.0,382.0,34.0,153.0,3799.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,24,70,9.418,88.287,2,4,0,16.0,4.0,5.0,7.0,2025.0,11.0,2,0,0,8181.0,0,0.4375,0.3125,0.0,1,127.0,44.0,18.0,47.0,7.0,101600.0,80.5,3.0,3.0,1016000.0,4.3,3175.0,3096.0,79.0,0,35.175925925925924,0.14814814814814814,319.8992443324937,0.9748110831234257,0.02487405541561713,0.4166666666666667,0.0546875
2022,10,73,229719,10,10.0,2720.0,510.0,382.0,34.0,153.0,3799.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,25,71,11.7312,86.3707,2,3,2,17.0,2.0,7.0,8.0,2021.0,18.0,0,0,0,10478.0,0,0.4705882352941176,0.4117647058823529,4.0,1,219.0,76.0,18.0,41.0,6.0,184179.0,60.2,4.0,16.0,2762685.0,3.5,6351.0,6166.0,185.0,2,35.175925925925924,0.1574074074074074,434.9315176322418,0.9707178841309824,0.029124685138539042,2.2222222222222223,0.02727272727272727
2022,10,73,229719,10,10.0,2720.0,510.0,382.0,34.0,153.0,3799.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,26,72,16.2896,85.0278,1,0,2,21.0,9.0,10.0,2.0,2021.0,19.0,2,0,2,8002.0,0,0.0952380952380952,0.4761904761904761,4.0,1,205.0,71.0,20.0,45.0,6.0,130790.0,60.3,4.0,4.0,1177110.0,3.6,5945.0,5713.0,232.0,2,35.175925925925924,0.19444444444444445,197.96670030272452,0.9608139926000673,0.03901782711066263,0.5555555555555556,0.02912621359223301
2022,10,73,229719,9,11.0,2804.0,525.0,394.0,35.0,157.0,3915.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,23,69,10.9761,80.7663,1,3,2,15.0,4.0,3.0,8.0,2025.0,43.0,2,0,0,7035.0,0,0.5333333333333333,0.2,0.0,1,213.0,74.0,21.0,33.0,6.0,158472.0,72.4,2.0,6.0,1426248.0,4.2,5112.0,4938.0,174.0,2,36.25,0.1388888888888889,278.94543320946605,0.9657735184823,0.034030901623313126,0.8333333333333334,0.028037383177570093
2022,10,73,229719,9,11.0,2804.0,525.0,394.0,35.0,157.0,3915.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,24,70,9.418,88.287,2,4,0,16.0,4.0,5.0,7.0,2025.0,11.0,2,0,0,8181.0,0,0.4375,0.3125,0.0,1,258.0,90.0,19.0,46.0,5.0,193500.0,57.4,3.0,12.0,2128500.0,4.4,6450.0,6241.0,209.0,1,36.25,0.14814814814814814,329.9488451402883,0.9674469074562083,0.03239807781739265,1.6666666666666667,0.019305019305019305
2022,10,73,229719,9,11.0,2804.0,525.0,394.0,35.0,157.0,3915.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,25,71,11.7312,86.3707,2,3,2,17.0,2.0,7.0,8.0,2021.0,18.0,0,0,0,10478.0,0,0.4705882352941176,0.4117647058823529,4.0,1,167.0,58.0,17.0,43.0,6.0,108216.0,80.8,1.0,5.0,1190376.0,4.4,4008.0,3981.0,27.0,0,36.25,0.1574074074074074,296.92591668745325,0.9930157146420554,0.006734846595160888,0.6944444444444444,0.03571428571428571
2022,10,73,229719,9,11.0,2804.0,525.0,394.0,35.0,157.0,3915.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,26,72,16.2896,85.0278,1,0,2,21.0,9.0,10.0,2.0,2021.0,19.0,2,0,2,8002.0,0,0.0952380952380952,0.4761904761904761,4.0,1,233.0,81.0,21.0,32.0,6.0,212030.0,70.8,0.0,0.0,1908270.0,3.8,6058.0,5900.0,158.0,2,36.25,0.19444444444444445,314.94801122297406,0.9737580458821588,0.026076910381251033,0.0,0.02564102564102564
2022,10,73,229719,2,12.0,3142.0,589.0,441.0,39.0,176.0,4387.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,23,69,10.9761,80.7663,1,3,2,15.0,4.0,3.0,8.0,2025.0,43.0,2,0,0,7035.0,0,0.5333333333333333,0.2,0.0,1,212.0,74.0,16.0,54.0,5.0,106848.0,55.4,3.0,12.0,1602720.0,3.6,5088.0,4896.0,192.0,1,40.620370370370374,0.1388888888888889,314.93810178817057,0.9620750638632344,0.037728433876989584,1.6666666666666667,0.023474178403755867
2022,10,73,229719,2,12.0,3142.0,589.0,441.0,39.0,176.0,4387.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,24,70,9.418,88.287,2,4,0,16.0,4.0,5.0,7.0,2025.0,11.0,2,0,0,8181.0,0,0.4375,0.3125,0.0,1,187.0,65.0,15.0,38.0,3.0,97614.0,55.3,0.0,0.0,1561824.0,4.4,5423.0,5391.0,32.0,1,40.620370370370374,0.14814814814814814,287.94690265486724,0.9939159292035398,0.0058997050147492625,0.0,0.015957446808510637
2022,10,73,229719,2,12.0,3142.0,589.0,441.0,39.0,176.0,4387.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,25,71,11.7312,86.3707,2,3,2,17.0,2.0,7.0,8.0,2021.0,18.0,0,0,0,10478.0,0,0.4705882352941176,0.4117647058823529,4.0,1,143.0,50.0,21.0,31.0,8.0,108108.0,79.2,1.0,5.0,1513512.0,4.8,4004.0,3921.0,83.0,2,40.620370370370374,0.1574074074074074,377.9056179775281,0.9790262172284644,0.02072409488139825,0.6944444444444444,0.05555555555555555
2022,10,73,229719,2,12.0,3142.0,589.0,441.0,39.0,176.0,4387.0,57.0,22.0,19.0,9.0,107.0,59.7,737.0,26,72,16.2896,85.0278,1,0,2,21.0,9.0,10.0,2.0,2021.0,19.0,2,0,2,8002.0,0,0.0952380952380952,0.4761904761904761,4.0,1,292.0,102.0,16.0,48.0,4.0,204984.0,69.3,0.0,0.0,2869776.0,3.8,7884.0,7838.0,46.0,2,40.620370370370374,0.19444444444444445,363.9538363982245,0.9940393151553583,0.0058338617628408375,0.0,0.013651877133105802
